title,company,description,location,is_remote,city,state,country,job_type,employment_type,experience_level,skills
 sr. data engineer with java - contract to hire - 8+yrs , pioneer consulting services llc ,"sr. data engineer - contract to hire - 8+yrs requirements 5+ years of hands-on experience in building scalable data pipelines at multi-terabyte scale.5-7 years of strong system design/development experience in building large scale distributed systems and products.3-5 years of programming language experience in java and rest api is required.3+ years of experience in working with relational database systems like sql server, mysql, oracle etc. is required.engage in solving complex problems.working ",['remote'],1,,,,Data Engineer,long term,senior,"python,sql"
" c2h - (2) - sr data engineer (sql server integration services, stored procedures, ssis) - onsite ", tanson corp ,"description: these resources will be used to develop an automated ingest process which will take in a flat file from multiple submitter in different formats and convert into an oru which will be stream to down stream to fill the gaps in care. work location is ""ga-atlanta-2100 riveredge pkwy -30328 (ga019)"". work hours are 9am-5pm monday to friday. responsibilities for this position - actively participate in all phases of project software development life cycle (sdlc) including requirements analy","['atlanta', ' ga', ' usa']",0,atlanta,ga, usa,Data Engineer,,nan,"etl,gcp"
 senior data engineer - remote - contract to hire , diversified solutions ,contract to hire - remote - senior data engineer - must be able to transition to a full-time role after 6 months. our client is an incredible company to work for. this teams data engineers are building the next-generation platforms for interacting with their customers. they are looking for a skilled data engineer that has migration experience and is passionate about cloud technology. details: 10+ years of experience in data warehouse development remote conversion to full-time after 6 months what,['remote'],1,,,,Data Engineer,long term,senior,java
 aws cloud data engineer , datapier technologies ,"job details: job role: aws cloud data engineer location: mclean, va (must be onsite 2 days a week) duration: long-term contract   description; • seasoned professional with ability to make architecture and design decisions and tradeoffs for solution architecture that looks across the applications landscape and adheres to enterprise standards. • bachelor's degree in computer science or related field required • 3 years of aws cloud experience working with aws services ec2, s3, eks, rds, mongo, emr,","['mclean', ' va', ' usa']",0,mclean,va, usa,Data Engineer,12 months,nan,machine learning
 data engineer , jobot ,"a top consulting company in the clearwater, florida area is looking for a data engineer as they continue to grow.this jobot job is hosted by: chris smouseare you a fit? easy apply now by clicking the ""apply now"" button and sending us your resume.salary: $100,000 - $125,000 per yeara bit about us:a top consulting company in the clearwater, florida area is looking for a data engineer as they continue to grow. the ideal candidate is an experienced data pipeline builder who enjoys optimizing data sy","['clearwater', ' fl', ' usa']",0,clearwater,fl, usa,Data Engineer,,nan,
 sr data engineer , palnar ,"*high bar for these roles, looking for top flight engineers* project details:  domain: back end engineering at scale and data engineering building a new service from the ground up. 10-20 teams using this service. completing a poc and scaling it is critical for thousands of users  8 months into road map for this and need help to expedite it service is enabling data engineering teams to leverage the service which will help them reduce their own work and create pipelines with less steps. day to day",['remote'],1,,,,Data Engineer,contract,nan,"java,sql"
 java data engineer , keylent ,"role: java data engineer/data engineer with java location: georgia/remote   job description: data engineers with 6 years of experience with 2 to 5 years of experience with data engineer and 2 years of java. need data engineer profile with java or need java with data engineer  strong java development expertisestrong springboot, micro services expertisestrong aws experience using emr, s3 etc..docker/kubernetes experienceexperience in building batch or streaming or low latency applications experien",['remote'],1,,,,Data Engineer,,nan,
 data engineer ," zachary piper solutions, llc ","piper companies is seeking a data engineer to join a health technology company located in durham, nc. the data engineer will contribute toward a data driven, and solution-oriented engineering team. this is a direct placement, hybrid opportunity.  responsibilities of the data engineer include:  develop complex data pipelines to support researchers  utilize spark, scala, and python  responsible for collaborating with similar teams  qualifications for the data engineer include:  3+ years of python ","['durham', ' nc', ' usa']",0,durham,nc, usa,Data Engineer,"full time,contract",nan,
 data engineer , jobot ,"data engineer, hybrid rolethis jobot job is hosted by: calley findleyare you a fit? easy apply now by clicking the ""apply now"" button and sending us your resume.salary: $200,000 per yeara bit about us:we are the leading global provider of compliance and health management services in our industry. we us the saas module and support our maintenance tracking platform as well as the health monitoring platforms. we provide an management erp system for maintenance facilities and part suppliers. we prid","['memphis', ' tn', ' usa']",0,memphis,tn, usa,Data Engineer,"contract,long term",nan,aws
 data engineer iii , odyssey information services ,"this is 100% onsite in dt houston, so candidates must be okay with working 100% onsite. summary: as the data engineer , you will work with other teams to solve real-world o&g midstream problems using: machine learning, data science, & ai.provide leadership to team to build out data engineering practice within the organization. responsibilities:  create, test, maintain data pipeline architectures.automate data flows for repeated use and scalability.develop data intensive apps with api's.develop a","['houston', ' tx', ' usa']",0,houston,tx, usa,Data Engineer,,machine learning,
 remote data engineer ," zachary piper solutions, llc ","piper companies is seeking a remote data engineer for a growing company based in charlotte, north carolina. the lead data engineer role is 100% remote and will need to work est hours. the ideal candidate for the remote data engineer is someone who has been successful in building new high-performing systems, as well as maintaining and improving previously established systems. responsibilities for the remote data engineer: evaluate and recommend processes, tools, and methods that support the data ",['remote'],1,,,,Data Engineer,,nan,
 data engineer , jobot ,"senior database engineer needed for well-known software organization! great pay and benefits!this jobot job is hosted by: christine mcnamaraare you a fit? easy apply now by clicking the ""apply now"" button and sending us your resume.salary: $90,000 - $120,000 per yeara bit about us:a well established software company is looking to expand by bringing on a senior database engineer to join their team. the senior engineer will primarily participate in planning, designing and implementation of archite","['memphis', ' tn', ' usa']",0,memphis,tn, usa,Data Engineer,,senior,"java,aws"
 data engineer ," zachary piper solutions, llc ","piper companies is seeking a data engineer  to support the development, enhancement and maintenance of data processing services used for customer reporting and billing. the data engineer  will work in a linux environment with multiple data stores and models (rdbms, redshift, data lake, etc), multiple data processing technologies, and multiple software languages running on cloud infrastructure. responsibilities of the data engineer include: • develop services and products as part of an agile (scr",['remote'],1,,,,Data Engineer,,nan,"python,spark"
 cyber- security data engineer/specialist ," favor techconsulting, llc ","cyber- security data engineer/specialist  location: other/client site - u headquarters, 950 h street nw, washington, d.c. 20223 and other facilities located within the washington d.c. metropolitan area. largely remote during covid. department: dhs - u threat hunting operation center and data engineering services type: full time minimum experience: experienced security clearance level required: dhs suitability required  *the clearance level stated above must be met for consideration for this spec","['washington', ' dc', ' usa']",0,washington,dc, usa,Data Engineer,,specialist,
" position: big data engineer || mclean, va (100% remote)----cg6 "," pyramid consulting, inc. ","immediate need for a talented senior big data engineer with experience in the it industry. this is a 12+ months contract opportunity with long-term potential and is located in mclean, va (100% remote) please review the job description below.   job id: 22-50166 key responsibilities: collaborate with and across agile teams to design, develop, test, implement, and support technical solutions in full-stack development tools and technologieswork with a team of developers with deep experience in machi",['remote'],1,,,,Data Engineer,,senior,machine learning
 data engineer , motion recruitment ,"job description this company is seeking a full time remote/hybrid senior data engineer out the closest office location they have available. this company owns a large portion of the entertainment industry and has a large global presence.  the project: the canidate will be responsible for building efficient data pipelines that populate their data lake, apply calculations and aggregations across the data set and load the results into sql databases that serve both analytical and operational use case","['los angeles', ' ca', ' usa']",0,los angeles,ca, usa,Data Engineer,,senior,
 senior data engineer ," zachary piper solutions, llc ","piper companies is seeking a senior data engineer to join a home construction company located in reston, va . the senior data engineer will complete development efforts across the data pipeline to store, manage and provision to data consumers.  responsibilities of the senior data engineer include:  • write code to ensure the performance and accuracy of data extraction and processing  • advocate and adhere to lean-agile engineering principles and practices (api-first design, continuous integratio","['reston', ' va', ' usa']",0,reston,va, usa,Data Engineer,,senior,
 data engineer , jobot ,"remote data engineer- excellent benefits including stock optionsthis jobot job is hosted by: teaha carterare you a fit? easy apply now by clicking the ""apply now"" button and sending us your resume.salary: $110,000 - $140,000 per yeara bit about us:a health reward and engagement company that empowers plans to improve member health through smart rewards and incentives. our analytic platform aggregates data and utilizes advanced algorithms combined with population health and quality improvement dis","['baton rouge', ' la', ' usa']",0,baton rouge,la, usa,Data Engineer,,nan,agile
 data engineer , jobot ,"remote data engineer- excellent benefits including stock optionsthis jobot job is hosted by: teaha carterare you a fit? easy apply now by clicking the ""apply now"" button and sending us your resume.salary: $110,000 - $140,000 per yeara bit about us:a health reward and engagement company that empowers plans to improve member health through smart rewards and incentives. our analytic platform aggregates data and utilizes advanced algorithms combined with population health and quality improvement dis","['houston', ' tx', ' usa']",0,houston,tx, usa,Data Engineer,full time,nan,
 data engineer , jobot ,"remote data engineer- excellent benefits including stock optionsthis jobot job is hosted by: teaha carterare you a fit? easy apply now by clicking the ""apply now"" button and sending us your resume.salary: $110,000 - $140,000 per yeara bit about us:a health reward and engagement company that empowers plans to improve member health through smart rewards and incentives. our analytic platform aggregates data and utilizes advanced algorithms combined with population health and quality improvement dis","['raleigh', ' nc', ' usa']",0,raleigh,nc, usa,Data Engineer,"contract,long term",nan,agile
 data engineer , jobot ,"remote data engineer- excellent benefits including stock optionsthis jobot job is hosted by: teaha carterare you a fit? easy apply now by clicking the ""apply now"" button and sending us your resume.salary: $110,000 - $140,000 per yeara bit about us:a health reward and engagement company that empowers plans to improve member health through smart rewards and incentives. our analytic platform aggregates data and utilizes advanced algorithms combined with population health and quality improvement dis","['nashville', ' tn', ' usa']",0,nashville,tn, usa,Data Engineer,full time,nan,sql
 data engineer , jobot ,"remote data engineer- excellent benefits including stock optionsthis jobot job is hosted by: teaha carterare you a fit? easy apply now by clicking the ""apply now"" button and sending us your resume.salary: $110,000 - $140,000 per yeara bit about us:a health reward and engagement company that empowers plans to improve member health through smart rewards and incentives. our analytic platform aggregates data and utilizes advanced algorithms combined with population health and quality improvement dis","['jacksonville', ' fl', ' usa']",0,jacksonville,fl, usa,Data Engineer,,nan,agile
 data engineer , jobot ,"remote data engineer- excellent benefits including stock optionsthis jobot job is hosted by: teaha carterare you a fit? easy apply now by clicking the ""apply now"" button and sending us your resume.salary: $110,000 - $140,000 per yeara bit about us:a health reward and engagement company that empowers plans to improve member health through smart rewards and incentives. our analytic platform aggregates data and utilizes advanced algorithms combined with population health and quality improvement dis","['miami', ' fl', ' usa']",0,miami,fl, usa,Data Engineer,,nan,excel
 data engineer , jobot ,"remote data engineer- excellent benefits including stock optionsthis jobot job is hosted by: teaha carterare you a fit? easy apply now by clicking the ""apply now"" button and sending us your resume.salary: $110,000 - $140,000 per yeara bit about us:a health reward and engagement company that empowers plans to improve member health through smart rewards and incentives. our analytic platform aggregates data and utilizes advanced algorithms combined with population health and quality improvement dis","['st. louis', ' mo', ' usa']",0,st. louis,mo, usa,Data Engineer,,nan,excel
 data engineer , jobot ,"remote remote data engineer- excellent benefits including stock optionsthis jobot job is hosted by: teaha carterare you a fit? easy apply now by clicking the ""apply now"" button and sending us your resume.salary: $110,000 - $140,000 per yeara bit about us:a health reward and engagement company that empowers plans to improve member health through smart rewards and incentives. our analytic platform aggregates data and utilizes advanced algorithms combined with population health and quality improvem","['iowa city', ' ia', ' usa']",0,iowa city,ia, usa,Data Engineer,,nan,excel
 data engineer , proven recruiting ,data engineer  what you'll do:  ensure the bi platform provides proper information to stakeholders  work with complex data structure problems  design etl processes requirements:  5+ years of experience in data warehouse components  troubleshoot and designs python scripts used to compile and extract data database experience with sql  please respond directly to this ad or email a resume to #li-mh1,"['austin', ' tx', ' usa']",0,austin,tx, usa,Data Engineer,,nan,excel
 data engineer ," consultnet, llc ","job description data engineer target pay $65 - $75 + per hr (12+ month contract remote in the usajob summary: this is a sql data engineer who has strong experience supporting, enhancing, and design with sql data warehouses and etl technologies. reporting is using tableau and powerbi. work with data lakes, data bricks, etc. should also have some experience with programming languages such as python, java, or scala.  this role is to support a long term project where a fintech company is w","['draper', ' ut', ' usa']",0,draper,ut, usa,Data Engineer,,nan,excel
 data engineer , kforce technology staffing ,"responsibilities: a kforce client is seeking to hire a data engineer in sacramento, california (ca).  responsibilities include: * technical expertise in the design, development, coding, testing, and debugging of software * data engineer ensures that software meets or exceed specified standards and end-user requirements * work proactively, independently to address project requirements, and articulate issues/challenges to reduce project delivery risks  requirements: * 6+ years of development exper","['remote or sacramento', ' ca', ' usa']",1,sacramento,ca, usa,Data Engineer,,nan,excel
 data engineer ," genuent global, llc ","we are looking for a savvy data engineer to join our growing team of data platform experts. the hire will be responsible for expanding and optimizing our data and data pipeline architecture, as well as optimizing data flow and collection for cross-functional teams. the ideal candidate is an experienced data pipeline builder and data wrangler who enjoys optimizing data systems and building them from the ground up. the data engineer will support our software developers, database architects, data a","['the woodlands', ' tx', ' usa']",0,the woodlands,tx, usa,Data Engineer,,nan,excel
 senior data engineer , kforce technology staffing ,"responsibilities: a kforce client in atlanta, georgia (ga) is seeking to hire a remote senior data engineer. a senior date engineer will join them in helping the data science team through building pipelines, organizing data, pulling data, and the build out of data sets from several different types of data sources.  requirements: * 4+ years of relevant data engineering experience * proficiency in core sql * experience in orchestration tools such as airflow * proficiency in python (and its librari","['remote or atlanta', ' ga', ' usa']",1,atlanta,ga, usa,Data Engineer,,senior,excel
" senior aws data engineer - 100% remote contract, ", nfolks ,"hi, need a senior aws data engineer for a long term 100% remote contract, need at least 2 years’ experience with each of the following: aws glueaws appflow*need linkedin profile, and 1 managerial reference with a linkedin profile indicating they are a manager will be given priority.*  sincerely, hr manager nfolks data solutions llc  phone:   email: arun(at)nfolksdata.com",['remote'],1,,,,Data Engineer,,manager,"python,sql,etl"
 senior data engineer ," zachary piper solutions, llc ","piper companies is looking for a senior data engineer at one of the most accurate and competitive cloud-based employee engagement platforms for a 100% remote position.  responsibilities for the sr. data engineer  • focus on data architecture and strategy formulation to drive data insights and analytics, marketing effectiveness, channel optimization, and improved customer experience/acquisition • oversee etl/elt processes • enhance our data models with new sources using thorough understanding of ",['remote'],1,,,,Data Engineer,"contract,long term",senior,"python,java,sql,tableau,etl"
 senior data engineer , jobot ,"senior data engineer / 100% remote / amazing benefitsthis jobot job is hosted by: christine mcnamaraare you a fit? easy apply now by clicking the ""apply now"" button and sending us your resume.salary: $130,000 - $150,000 per yeara bit about us:a company that is dedicated to impacting the greater good is looking to bring on a lead data engineer to join their team. the company prides itself in staying up tp date with the latest technologies, while also putting an emphasis on employee appreciation a","['chicago', ' il', ' usa']",0,chicago,il, usa,Data Engineer,,senior,
 data engineer ," zachary piper solutions, llc ","piper companies is currently seeking a data engineer for a remote opportunity for a small (fully funded) payment solution saas company. the candidate will be responsible for the development and architecture of a flagship application that helps connect patients with doctors. responsibilities of the data engineer:develop, maintain and enhance data pipelinesingest data from hospital systems and private doctors officesclean, organize and create data pipelines.qualifications of the data engineer: 4+ ",['remote'],1,,,,Data Engineer,,nan,
 senior data engineer ," zachary piper solutions, llc ","piper enterprise solutions  is searching for a  senior data engineer for a client within the information technology vertical. this is a 100% remote position.responsibilities for the senior data engineer: create & maintain efficient & scalable data pipeline architecture  work within the existing big data ecosystem & recommend tools, processes and methods that support the target strategy  build analytics tools that enable data scientists & data analysts to build & optimize models in support of the",['remote'],1,,,,Data Engineer,,senior,"python,sql"
 data engineer (sr.) , system one ,"title : sr data engineer ( w/ active secret clearance) location:  hybrid in office / remote: 2/3 days a week on-site in dc metro area ( arlington / dc) security clearance needed:  ts/sci compensation range: open, based on extent of position-relevant experience  for immediate consideration, please call and/or text adam directly: text: ( 240-601-8546) or call: ( 301-212-7355)  responsibilities: as a data engineer, this role focuses specifically on the development and maintenance of scalable data s","['gainesville', ' va', ' usa']",0,gainesville,va, usa,Data Engineer,"contract,long term",senior,aws
 data engineer , jobot ,"remote data engineerthis jobot job is hosted by: samantha limaare you a fit? easy apply now by clicking the ""apply now"" button and sending us your resume.salary: $0 - $140,000 per yeara bit about us:we are the carsharing platform for the gig world! we are expanding the industry from the standard uber and rent a cars to provide vehicles that are available for ridesharing & gig work opportunities by connecting with both owners and fleet operators! we take pride in our employees; by providing quart","['seattle', ' wa', ' usa']",0,seattle,wa, usa,Data Engineer,,nan,etl
 data engineer , jobot ,"remote data engineerthis jobot job is hosted by: samantha limaare you a fit? easy apply now by clicking the ""apply now"" button and sending us your resume.salary: $0 - $140,000 per yeara bit about us:we are the carsharing platform for the gig world! we are expanding the industry from the standard uber and rent a cars to provide vehicles that are available for ridesharing & gig work opportunities by connecting with both owners and fleet operators! we take pride in our employees; by providing quart","['scottsdale', ' az', ' usa']",0,scottsdale,az, usa,Data Engineer,,nan,
 data engineer , jobot ,"remote data engineerthis jobot job is hosted by: samantha limaare you a fit? easy apply now by clicking the ""apply now"" button and sending us your resume.salary: $0 - $140,000 per yeara bit about us:we are the carsharing platform for the gig world! we are expanding the industry from the standard uber and rent a cars to provide vehicles that are available for ridesharing & gig work opportunities by connecting with both owners and fleet operators! we take pride in our employees; by providing quart","['santa monica', ' ca', ' usa']",0,santa monica,ca, usa,Data Engineer,,nan,
 data engineer , jobot ,"fully remotethis jobot job is hosted by: garrett mathisonare you a fit? easy apply now by clicking the ""apply now"" button and sending us your resume.salary: $90,000 - $140,000 per yeara bit about us:we are a rapidly expanding company in the medical device industry. we utilize cutting edge technology to help lower healthcare costs while also providing healthcare to a growing number of patients across the globe.why join us?we have seen impressive growth that has been spurred on by a growing need t","['chicago', ' il', ' usa']",0,chicago,il, usa,Data Engineer,,nan,
 data engineer , onebridge ,"onebridge is a consulting firm with an hq in indianapolis, and clients dispersed throughout the united states and beyond. we have an exciting opportunity for a highly-skilled data engineer to join an innovative and dynamic group of professionals and become our next employee-owner.this role can be full-time or contract for the right candidate.data engineer | about you as a data engineer, you are responsible for working with clients to develop end-to-end data-driven solutions. must be highly analy","['indianapolis', ' in', ' usa']",0,indianapolis,in, usa,Data Engineer,,nan,
 data engineer , jobot ,"(remote) data engineer opportunity - global, stable organization!this jobot job is hosted by: david decristofaroare you a fit? easy apply now by clicking the ""apply now"" button and sending us your resume.salary: $80,000 - $160,000 per yeara bit about us:we are a technology-centric, global supply chain and logistics organization. with proven and accomplished engineering and leadership teams, we are industry disrupters, and making global shipping management more efficient and cost effective than o","['houston', ' tx', ' usa']",0,houston,tx, usa,Data Engineer,,senior,
 data engineer , saic ,"job id: 2212777 location:  chantilly , va , us date posted: 2022-08-24  category: software  subcategory: sw engineer  schedule: full-time  shift: day job  travel: yes, 10 % of the time  minimum clearance required: top secret  clearance level must be able to obtain: none  potential for remote work: no  description saic is rapidly growing a system integration team to deliver a new, complex space and ground system in support of national security. this exciting and innovative program, located in cha","['chantilly', ' va', ' usa']",0,chantilly,va, usa,Data Engineer,,nan,
 data engineer , saic ,"job id: 2212777-denver-co location:  denver , co , us date posted: 2022-08-24  category: software  subcategory: sw engineer  schedule: full-time  shift: day job  travel: yes, 10 % of the time  minimum clearance required: top secret  clearance level must be able to obtain: none  potential for remote work: no  description saic is rapidly growing a system integration team to deliver a new, complex space and ground system in support of national security. this exciting and innovative program, located","['denver', ' co', ' usa']",0,denver,co, usa,Data Engineer,,nan,
 data engineer , jobot ,"data engineer - financial and education technology - saas startup - bostonthis jobot job is hosted by: grace brewerare you a fit? easy apply now by clicking the ""apply now"" button and sending us your resume.salary: $120,000 - $180,000 per yeara bit about us:we are a $150mm+ venture-backed, mission-driven start-up working at the intersection of fintech and edtech that is transforming access to alternative and higher education by offering solutions to traditional financial educational support and ","['boston', ' ma', ' usa']",0,boston,ma, usa,Data Engineer,,nan,
 senior data engineer , jobot ,"senior data engineer opportunity with soon to ipo unicorn - great pay, equitythis jobot job is hosted by: matt gennariare you a fit? easy apply now by clicking the ""apply now"" button and sending us your resume.salary: $160,000 - $200,000 per yeara bit about us:we are an innovative food and beverage development company based in the bay area. we are experiencing massive growth and were recently valued over 1$billion. we are seeking a senior data engineer with strong etl, data modeling, sql optimiz","['alameda', ' ca', ' usa']",0,alameda,ca, usa,Data Engineer,"full time,contract",senior,
 full stack engineer /data engineer , proxim systems ,"description: as a full stack data engineer within the healthcare graph team of about 60+ engineers, you will be working on the development of data driven applications for next generation healthcare analytics products. we are building brand new, data-intensive software products that are focused on bringing healthcare data together.these products use advanced cloud, graph and big data technologies in analytical space to provide a cutting-edge solution to solve business opportunities.ideal backgrou","['boston', ' ma', ' usa']",0,boston,ma, usa,Data Engineer,,nan,
 senior data engineer , kforce technology staffing ,"responsibilities: a kforce client in atlanta, ga is looking for a senior data engineer to join their engineering team. we are seeking someone with a passion for improvement; both in our processes and in yourself. we work in an agile environment with development teams utilizing scrum and kanban. the client is located in atlanta, ga, but this role can sit 100% remote.  summary: the data engineer will focus on the design, scalability and malleability of our clients data infrastructure. they work on","['remote or atlanta', ' ga', ' usa']",1,atlanta,ga, usa,Data Engineer,full time,senior,
 principal data engineer , accruepartners ,"principal data engineer in charlotte, north carolina posted 08/25/22the team you will be joining: high-growth services company headquartered in charlotte, nc (with a northern california based team) industry leading holding company with a global footprint and diverse portfolio of brands geared for 300% growth in the coming years by way of acquisition strategic leadership that is hands-on and highly visibility what they offer you:  chance to be entrepreneurial and implement new strategies to trans","['charlotte', ' nc', ' usa']",0,charlotte,nc, usa,Data Engineer,full time,leader,
 data engineer , randstad technologies ,"job summary:  our client is a well-known health system in new york and they are looking for a data engineer to join their growing team on a full-time basis! the data engineer will be brought on to be responsible for data management and engineering in support of the actuarial informatics team of data scientists who deliver reporting, statistical modeling and advanced analytics for each of the client's diverse business areas. the role will also be supporting, enhancing, and enriching the existing ","['new york', ' ny', ' usa']",0,new york,ny, usa,Data Engineer,,nan,
 data engineer , jobot ,"data engineer (remote)this jobot job is hosted by: sam maldonadoare you a fit? easy apply now by clicking the ""apply now"" button and sending us your resume.salary: $140,000 - $160,000 per yeara bit about us:capital investment management saas platform.why join us?remote flexibility strong salary compensationgreat full benefitscareer growth opportunitiesjob detailsday to day you will:be responsible for the implementation, configuration, maintenance, and performance of business-critical data infras","['new york', ' ny', ' usa']",0,new york,ny, usa,Data Engineer,,nan,"sql,etl,data modeling"
" c2h - sr data engineer (sql server, talend, python, systems design and appli development) - onsite ", tanson corp ,"description: 1) can you please provide a summary of the project/initiative which describes what's being done?  a senior software engineer who has extensive knowledge and experience with software data engineering in order to continue the work for housecalls clinical initiatives. this position will be responsible for large and complex components, while influencing overall product architecture and patterns. develops and demonstrates holistic understanding of the product. learn new technology fast a","['eden prairie', ' mn', ' usa']",0,eden prairie,mn, usa,Data Engineer,,senior,
 data engineer -senior , resolvetech solutions inc. ,"role: data engineer  location: dallas, tx (onsite / weekly, 2-3 days onsite) detailed activitiesdiscovery and documentationanalyze and document the ingestion tables and sap data services pipelinesanalyze and document the sql stored procedures for the right-angle tablesdocument the .net process that makes updates into the azure sql dbdocument the business processes that happen in the databricksprepare the user stories for data ingestion and preparationprepare a detailed schedule of activities for","['dallas', ' tx', ' usa']",0,dallas,tx, usa,Data Engineer,,nan,agile
 data engineer , eliassen group ,"our industry-leading client needs a dedicated data engineer to help implement predictive models.this is a contract to hire opportunity. applicants must be willing and able to work on a w2 basis and convert to fte following contract duration. for our w2 consultants, we offer a great benefits package that includes medical, dental, and vision benefits, 401k with company matching, and life insurance.  responsibilities of the data engineer:  collaborate with teams to support delivery recommend soluti","['hartford', ' ct', ' usa']",0,hartford,ct, usa,Data Engineer,,nan,
 data engineer , infinity consulting solutions ,"title: data engineer  location: remote position summaryour global bi and analytics team is growing and we're looking to hire a data engineer. in this role, you will demonstrate broad and deep knowledge of etl development in both on-prem sql server dimensional and relational databases and azure cloud environments. the data engineer will support our data analysts and data scientists on data initiatives and ensure optimal data delivery architecture is consistent throughout ongoing projects. you wil",['remote'],1,,,,Data Engineer,full time,nan,
 senior data engineer , jobot ,"senior data engineer (snowflake) / 100% remote / amazing benefitsthis jobot job is hosted by: christine mcnamaraare you a fit? easy apply now by clicking the ""apply now"" button and sending us your resume.salary: $130,000 - $150,000 per yeara bit about us:a company that is dedicated to impacting the greater good is looking to bring on a lead data engineer to join their team. the company prides itself in staying up tp date with the latest technologies, while also putting an emphasis on employee ap","['milwaukee', ' wi', ' usa']",0,milwaukee,wi, usa,Data Engineer,,senior,
 remote data engineer , jobot ,"highly reputable nationwide analytics company urgently seek a data engineer!this jobot job is hosted by: ron calhounare you a fit? easy apply now by clicking the ""apply now"" button and sending us your resume.salary: $90,000 - $150,000 per yeara bit about us:we currently operate in ne.. our employees range from degreed engineers to software developers to certified service technicians, outside salespeople and customer service representatives. we offer a wide range of services and product lines for",[''],0,,,,Data Engineer,,nan,
 senior data engineer , jobot ,"senior data engineer / 100% remote / health tech startupthis jobot job is hosted by: christine mcnamaraare you a fit? easy apply now by clicking the ""apply now"" button and sending us your resume.salary: $130,000 - $160,000 per yeara bit about us:a privately held health tech startup is looking to bring on a senior data engineer to handle all of their large scale, sensitive data. the role would involve designing and deploying etl pipelines into azure, as well as handling any and all matters as it ","['houston', ' tx', ' usa']",0,houston,tx, usa,Data Engineer,,senior,"sql,azure"
 senior data engineer , jobot ,"senior data engineer / 100% remote / health tech startupthis jobot job is hosted by: christine mcnamaraare you a fit? easy apply now by clicking the ""apply now"" button and sending us your resume.salary: $130,000 - $160,000 per yeara bit about us:a privately held health tech startup is looking to bring on a senior data engineer to handle all of their large scale, sensitive data. the role would involve designing and deploying etl pipelines into azure, as well as handling any and all matters as it ","['phoenix', ' az', ' usa']",0,phoenix,az, usa,Data Engineer,contract,senior,
 data engineer , kforce technology staffing ,"responsibilities: kforce has a client that is seeking a data engineer in beaverton, or.  duties include: * data engineer will coordinate, receive, process, polish the data, generate monthly newsletter, analyze commercial data, and provide insights to decision-makers * serve as the business counterpart to define and help implement the future solution for casa * help with testing and validation when the solution is automated  requirements: * excel * snowflake schema * power bi  with a commitment t","['remote or beaverton', ' or', ' usa']",1,beaverton,or, usa,Data Engineer,,nan,"sql,azure,etl,relational databases"
 data engineer , saic ,"job id: 2212770 location:  mclean , va , us date posted: 2022-08-24  category: information technology  subcategory: data scientist  schedule: full-time  shift: day job  travel: no  minimum clearance required: ts/sci with poly  clearance level must be able to obtain: none  potential for remote work: no  description saic, a leading provider of systems development & deployment, targeting & intelligence analysis, systems engineering & integration, and training capabilities and solutions for the inte","['mclean', ' va', ' usa']",0,mclean,va, usa,Data Engineer,,nan,
 senior data engineer , jobot ,"fast growing tech company, full remote, great comp!this jobot job is hosted by: evan cornuttare you a fit? easy apply now by clicking the ""apply now"" button and sending us your resume.salary: $150,000 - $225,000 per yeara bit about us:based out of the west coast we are a top pharmaceutical technology company. our product suite focuses on connecting users with businesses on our disruptive platform. we aim to provide the best consumer experience and are backed by one of the biggest pharma companie","['dallas', ' tx', ' usa']",0,dallas,tx, usa,Data Engineer,,senior,
 data engineer , software guidance & assistance ,"software guidance & assistance, inc., (sga), is searching for a  data engineer for a  contract assignment with one of our premier  saas clients in  san jose, ca. responsibilities  : write complex sql queries that help identify and measure the non-genuine software base. apply business logic to determine categorize the non-genuine base into opportunities use big data best practices to help scale the piracy conversion program create dashboards in tableau apply statistical methodologies and data min","['san jose', ' ca', ' usa']",0,san jose,ca, usa,Data Engineer,,nan,"azure,etl"
 lead data engineer , audible ,"job summary good storytelling starts with great listening. at audible, that means each role and every project has our audience in mind. because the same people who design, develop, and deploy our products also happen to use them. to us, that speaks volumes.  about this role this opportunity is within audible's data excellence organization. this organization owns technology platforms and datasets that enable systems and people to uncover new insights and fine-tune operations to meet business goal","['newark', ' nj', ' usa']",0,newark,nj, usa,Data Engineer,,nan,"azure,etl"
 data engineer , motion recruitment ,"job description this company is looking for a fully remote data engineer to help with analytics. this company is a people search engine that utilizes deep web crawlers to aggregate data. their main goal is to reconnect friends, reunite families, prevent fraud, and more. their most notable usage of their platform recently has been connecting adoptees to their biological families. they have over 14 billion records and minimally 15 million visitors per month so they are a high traction platform. th","['los angeles', ' ca', ' usa']",0,los angeles,ca, usa,Data Engineer,,nan,"power bi,excel"
 data engineer , eliassen group ,"our industry-leading financial services client needs a talented data engineer to design, develop, and deliver an innovative analytics platform.we can facilitate w2 and corp-to-corp consultants. for our w2 consultants, we offer a great benefits package that includes medical, dental, and vision benefits, 401k with company matching, and life insurance.  requirements of the data engineer:  bachelor's degree strong expertise in sql experience with etl and elt development is required familiarity and g","['durham', ' nc', ' usa']",0,durham,nc, usa,Data Engineer,full time,nan,
